order,container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
2918,NMBS1177800,JKPF,TS,change,2023,8,7B,15,8,5,7B,15,6,2,999,F,45,252,2023-03-29 16:13:49
2919,KMZU3577240,ZKIE,GD,unload,2023,13,8A,27,3,4,8A,27,0,0,999,F,45,255,2023-03-29 16:14:41
2920,EUAZ6257892,GMQD,TS,change,2023,7,8B,19,2,3,8B,19,6,4,999,F,45,256,2023-03-29 16:13:49
2921,XEXQ3592665,SKBN,VU,load,2023,15,7C,29,0,0,7C,29,8,3,352,F,45,253,2023-03-29 16:14:58
2922,AZHY1497873,TWYM,TS,change,2023,7,7D,30,1,3,7D,30,6,3,999,F,22,258,2023-03-29 16:16:02
2923,ZKBX4657990,JIAP,TS,change,2023,15,7B,15,8,4,7B,15,6,3,999,F,45,252,2023-03-29 16:14:50
2924,MGVJ1080590,KMPN,TS,change,2023,19,7C,29,6,1,7C,29,3,5,999,F,45,253,2023-03-29 16:15:12
2925,UGRG2118948,TWYM,TS,change,2023,7,7D,30,1,2,7D,30,9,3,999,F,22,258,2023-03-29 16:17:30
2926,GHZV7588554,TWYM,GD,unload,2023,7,7D,16,9,2,7D,16,0,0,999,F,22,254,2023-03-29 16:17:41
2927,KMGK9586493,MZPH,VU,load,2023,11,7A,27,0,0,7A,27,6,5,310,F,45,251,2023-03-29 16:18:55
2928,WSZG4605519,TWYM,GD,unload,2023,7,8B,19,2,2,8B,19,0,0,999,F,43,256,2023-03-29 16:19:23
2929,QDYF4539449,JTRC,GD,unload,2023,7,7B,15,8,3,7B,15,0,0,999,F,45,252,2023-03-29 16:17:29
2930,TBUC2565223,PWBV,GD,unload,2023,7,7D,30,1,1,7D,30,0,0,999,F,22,258,2023-03-29 16:19:04
2931,XBJA0654781,SKBN,VU,load,2023,15,7C,29,0,0,7C,29,8,4,382,F,45,253,2023-03-29 16:18:21
2932,JPEW7449648,UXAF,TS,change,2023,7,7D,14,7,2,7D,14,3,2,999,F,22,254,2023-03-29 16:20:08
2933,BHBP2011614,UXAF,TS,change,2023,7,8C,5,6,3,8C,5,7,2,999,F,22,257,2023-03-29 16:21:05
2934,GIMY5592795,SKBN,VU,load,2023,15,8B,17,0,0,8B,17,8,4,322,F,45,256,2023-03-29 16:22:06
2935,KCZM2590659,ESQU,TS,change,2023,13,7C,23,6,5,7C,23,5,2,999,F,45,253,2023-03-29 16:23:43
2936,TBJD8330308,GPGW,TS,change,2023,9,8D,1,7,3,8D,1,4,3,999,F,22,258,2023-03-29 16:22:40
2937,UXBT7356353,YOSU,TS,change,2023,9,8C,5,6,2,8C,5,9,1,999,F,22,257,2023-03-29 16:22:58
2938,VJHA7836759,UXAF,GD,unload,2023,7,7D,14,7,1,7D,14,0,0,999,F,22,254,2023-03-29 16:29:25
2939,VQTW6448541,AMXM,GD,unload,2023,7,7A,11,7,3,7A,11,0,0,999,F,45,251,2023-03-29 16:23:42
2940,AXIQ4785419,JTRC,GD,unload,2023,7,7B,25,6,5,7B,25,0,0,999,F,45,252,2023-03-29 16:23:26
2941,QAAF6060489,MDHF,TS,change,2023,17,8B,19,7,5,8B,19,2,2,999,F,45,256,2023-03-29 16:23:55
2942,CEEY7442201,GNOR,GD,unload,2023,8,8D,1,7,2,8D,1,0,0,999,F,22,258,2023-03-29 16:24:26
2943,KTOP8111273,SLVN,TS,change,2023,15,7D,9,9,3,7D,9,5,1,999,F,22,254,2023-03-29 16:25:40
2944,JXGZ7313973,GNOR,GD,unload,2023,8,8C,5,6,1,8C,5,0,0,999,F,22,257,2023-03-29 16:26:31
2945,DAVN9106289,ZKIE,TS,change,2023,13,8B,19,7,4,8B,19,2,3,999,F,45,256,2023-03-29 16:23:33
2946,XLMC9373866,MZPH,VU,load,2023,11,7B,27,0,0,7B,27,2,3,348,F,45,252,2023-03-29 16:27:54
2947,PSDJ3148223,MZPH,VU,load,2023,11,7C,25,0,0,7C,25,2,3,310,F,45,253,2023-03-29 16:26:20
2948,KJMZ4599891,SKBN,VU,load,2023,15,8A,23,0,0,8A,23,8,1,308,F,45,255,2023-03-29 16:27:40
2949,GKAR7048170,NULK,TS,change,2023,7,8B,19,7,3,8B,19,2,4,999,F,45,256,2023-03-29 16:28:00
2950,AVWB6579459,SLVN,TS,change,2023,15,7D,9,9,2,7D,9,5,2,999,F,22,254,2023-03-29 16:27:39
2951,PZFX5322368,NULK,TS,change,2023,7,7C,25,6,5,7C,25,7,4,999,F,45,253,2023-03-29 16:28:21
2952,PZOS2496395,SSFG,TS,change,2023,15,8C,12,5,2,8C,12,2,3,999,F,22,257,2023-03-29 16:29:59
2953,JMOH0042969,ZKIE,GD,unload,2023,13,8D,15,8,3,8D,15,0,0,999,F,22,258,2023-03-29 16:29:56
2954,EFOK8657311,TWYM,TS,change,2023,7,7C,25,6,4,7C,25,2,4,999,F,45,253,2023-03-29 16:31:13
2955,FVHU8870262,UZBS,GD,unload,2023,7,7D,9,9,1,7D,9,0,0,999,F,22,254,2023-03-29 16:30:15
2956,AIXS5836380,SKBN,VU,load,2023,15,8B,17,0,0,8B,17,6,5,351,F,45,256,2023-03-29 16:29:19
2957,RWNI5562572,UGAO,GD,unload,2023,11,7B,19,7,5,7B,19,0,0,999,F,45,252,2023-03-29 16:31:19
2958,IBFS9569229,YOSU,GD,unload,2023,9,7A,31,3,4,7A,31,0,0,999,F,45,251,2023-03-29 16:31:17
2959,UKBZ5789670,MGBO,GD,unload,2023,6,8C,12,5,1,8C,12,0,0,999,F,22,257,2023-03-29 16:31:18
2960,YCMU1419542,RMOD,GD,unload,2023,6,8A,19,9,3,8A,19,0,0,999,F,45,255,2023-03-29 16:31:16
2961,IJQQ9119472,RZSG,TS,change,2023,20,8B,13,2,5,8B,13,6,3,999,F,45,256,2023-03-29 16:34:20
2962,ANSL4711711,RZSG,TS,change,2023,21,7D,11,5,4,7D,11,1,3,999,F,22,254,2023-03-29 16:31:14
2963,CZUZ4904761,RMOD,GD,unload,2023,6,7C,25,6,3,7C,25,0,0,999,F,45,253,2023-03-29 16:32:38
2964,MYAO7365319,SKBN,VU,load,2023,15,7A,31,0,0,7A,31,9,3,366,F,45,251,2023-03-29 16:32:25
2965,SQPL3147042,TDJI,TS,change,2023,8,8B,13,2,4,8B,13,6,4,999,F,45,256,2023-03-29 16:40:25
2966,EJHF7633500,SKBN,VU,load,2023,15,7B,19,0,0,7B,19,8,1,322,F,45,252,2023-03-29 16:34:53
2967,ZKIY9996183,RZSG,TS,change,2023,21,7D,11,6,4,7D,11,4,2,999,F,22,254,2023-03-29 16:33:47
2968,ZROJ7876188,NULK,TS,change,2023,7,7D,11,6,3,7D,11,4,3,999,F,22,254,2023-03-29 16:36:26
2969,HZFC0148488,SSFG,GD,unload,2023,15,8A,19,7,3,8A,19,0,0,999,F,45,255,2023-03-29 16:34:51
2970,TXAM1801269,UXAF,TS,change,2023,7,8D,1,8,3,8D,1,3,3,999,F,22,258,2023-03-29 16:37:14
2971,INWV5447430,YZCI,VU,load,2023,11,7C,29,0,0,7C,29,6,1,352,F,45,253,2023-03-29 16:35:42
2972,CEDZ3010989,RMOD,GD,unload,2023,6,8B,13,2,3,8B,13,0,0,999,F,45,256,2023-03-29 16:38:23
2973,SVIT8619517,MZPH,VU,load,2023,11,7B,19,0,0,7B,19,8,2,354,F,45,252,2023-03-29 16:36:03
2974,JHHZ3855583,GNOR,TS,change,2023,8,7D,11,6,2,7D,11,9,2,999,F,22,254,2023-03-29 16:38:25
2975,WRPF1134958,XQHP,GD,unload,2023,13,8D,1,8,2,8D,1,0,0,999,F,22,258,2023-03-29 16:38:50
2976,OYSR3488131,RMOD,TS,change,2023,6,7A,7,6,3,7A,7,3,2,999,F,45,251,2023-03-29 16:37:41
2977,FDDY9415771,SKBN,VU,load,2023,15,7C,29,0,0,7C,29,6,2,337,F,45,253,2023-03-29 16:39:15
2978,EQYC2762568,YZCI,VU,load,2023,11,8A,21,0,0,8A,21,3,3,307,F,45,255,2023-03-29 16:39:39
2979,HSMY6412090,SKBN,VU,load,2023,15,7B,19,0,0,7B,19,8,3,351,F,45,252,2023-03-29 16:42:08
2980,ISXC4921215,SKBN,VU,load,2023,15,8B,15,0,0,8B,15,6,1,360,F,45,256,2023-03-29 16:41:23
2981,TPRY8827301,NJLM,TS,change,2023,31,7D,33,9,3,7D,33,4,3,999,F,22,258,2023-03-29 16:38:31
2982,IAPW8730815,RZSG,GD,unload,2023,20,7D,11,6,1,7D,11,0,0,999,F,22,254,2023-03-29 16:41:16
2983,CJKD5198433,XQHP,GD,unload,2023,13,7D,33,9,2,7D,33,0,0,999,F,22,258,2023-03-29 16:43:31
2984,XPFL3466663,MZPH,VU,load,2023,11,7C,29,0,0,7C,29,6,3,303,F,45,253,2023-03-29 16:42:52
2985,WTIT3199026,RMOD,GD,unload,2023,6,7A,7,6,2,7A,7,0,0,999,F,45,251,2023-03-29 16:41:02
2986,GJHB0156580,SSFG,TS,change,2023,15,8A,9,8,4,8A,9,6,3,999,F,45,255,2023-03-29 16:43:01
2987,ZKBX4657990,JIAP,GD,unload,2023,15,7B,15,6,3,7B,15,0,0,999,F,45,252,2023-03-29 16:43:15
2988,EXZO3102411,YZCI,VU,load,2023,11,8B,15,0,0,8B,15,6,2,352,F,45,256,2023-03-29 16:43:46
2989,OZHS2627256,IYDE,TS,change,2023,4,7A,13,7,5,7A,13,4,4,999,F,45,251,2023-03-29 16:45:54
2990,SAEA8910889,RMOD,GD,unload,2023,6,8A,9,8,3,8A,9,0,0,999,F,45,255,2023-03-29 16:45:16
2991,DMEG7291822,MZPH,VU,load,2023,11,7C,29,0,0,7C,29,6,4,370,F,45,253,2023-03-29 16:44:53
2992,MBVK2728149,YOSU,TS,change,2023,9,8B,9,6,5,8B,9,3,4,999,F,45,256,2023-03-29 16:46:34
2993,UTOR6629406,MZPH,VU,load,2023,11,7B,17,0,0,7B,17,8,4,348,F,45,252,2023-03-29 16:47:20
2994,HHGB2299040,UXAF,TS,change,2023,7,8D,18,9,3,8D,18,7,3,999,F,22,258,2023-03-29 16:45:55
2995,BROL2628180,YOSU,TS,change,2023,9,7D,32,9,3,7D,32,7,1,999,F,22,254,2023-03-29 16:45:40
2996,ULDF2027966,UXAF,TS,change,2023,7,7A,13,7,4,7A,15,4,1,999,F,45,251,2023-03-29 16:46:57
2997,EVXB5748950,SKBN,VU,load,2023,15,7C,29,0,0,7C,29,1,4,350,F,45,253,2023-03-29 16:48:30
2998,HKJI9500681,SKBN,VU,load,2023,15,8A,9,0,0,8A,9,4,3,360,F,45,255,2023-03-29 16:48:22
2999,EEVV7020183,JKPF,GD,unload,2023,9,8B,9,6,4,8B,9,0,0,999,F,45,256,2023-03-29 16:48:52
3000,ELWT0975179,NULK,GD,unload,2023,7,8D,18,9,2,8D,18,0,0,999,F,22,258,2023-03-29 16:47:17
3001,AIUJ3061992,YOSU,TS,change,2023,9,8C,15,7,3,8C,15,2,1,999,F,22,257,2023-03-29 16:50:07
3002,WHRZ5436503,UXAF,TS,change,2023,7,7A,13,7,3,7A,13,2,4,999,F,45,251,2023-03-29 16:48:13
3003,VRKV6643075,SKBN,VU,load,2023,15,7C,29,0,0,7C,29,6,5,337,F,45,253,2023-03-29 16:49:51
3004,JWIS3190475,JKPF,TS,change,2023,8,8B,9,8,4,8B,9,4,2,999,F,45,256,2023-03-29 16:50:12
3005,EWML2293584,YZCI,VU,load,2023,11,7B,15,0,0,7B,15,8,3,307,F,45,252,2023-03-29 16:59:33
3006,DNTQ7974057,JNPN,GD,unload,2023,4,7D,32,9,2,7D,32,0,0,999,F,22,254,2023-03-29 16:50:30
3007,PLVI9262002,SKBN,VU,load,2023,15,8A,9,0,0,8A,9,8,3,351,F,45,255,2023-03-29 16:49:36
3008,VHSS7290022,XRIQ,TS,change,2023,11,7C,25,8,5,7C,25,2,5,999,F,45,253,2023-03-29 16:52:37
3009,LFTI5177019,JTRC,GD,unload,2023,7,7A,13,7,2,7A,13,0,0,999,F,45,251,2023-03-29 16:51:23
3010,JZIB3163076,YZCI,VU,load,2023,11,8B,9,0,0,8B,9,4,3,312,F,45,256,2023-03-29 16:53:08
3011,EYKH9174560,YOSU,GD,unload,2023,9,8D,30,9,2,8D,30,0,0,999,F,22,258,2023-03-29 16:52:40
3012,HGVD6182987,ZPLO,TS,change,2023,13,8C,15,1,2,8C,15,2,2,999,F,22,257,2023-03-29 16:51:36
3013,LYTD5504988,ODLQ,TS,change,2023,21,7B,7,6,4,7B,7,3,3,999,F,45,252,2023-03-29 16:53:21
3014,SCCV7855118,NULK,TS,change,2023,7,7C,25,8,4,7C,25,7,5,999,F,45,253,2023-03-29 16:53:11
3015,RGEO2171674,YOSU,GD,unload,2023,9,7D,32,5,3,7D,32,0,0,999,F,22,254,2023-03-29 16:54:42
3016,JLGG6899481,YOSU,TS,change,2023,9,8D,29,3,3,8D,29,8,1,999,F,22,258,2023-03-29 16:54:07
3017,JLGG6899481,YOSU,TS,change,2023,9,8D,29,8,1,8D,29,9,2,999,F,22,258,2023-03-29 16:54:33
3018,KBKB2746877,KMXV,GD,unload,2023,15,8B,9,8,3,8B,9,0,0,999,F,45,256,2023-03-29 16:54:39
3019,OYWU0200605,XRIQ,TS,change,2023,11,7C,25,8,3,7C,25,6,3,999,F,45,253,2023-03-29 16:55:18
3020,CNYP7880104,ESQU,TS,change,2023,13,7A,9,6,5,7A,9,9,5,999,F,45,251,2023-03-29 16:57:30
3021,YJIP2918756,SSFG,GD,unload,2023,15,8A,25,1,4,8A,25,0,0,999,F,45,255,2023-03-29 16:57:02
3022,IOVN8896413,AIYA,GD,unload,2023,10,7B,7,6,3,7B,7,0,0,999,F,45,252,2023-03-29 16:56:27
3023,XNWW0726370,AIYA,TS,change,2023,10,8D,29,3,2,8D,29,1,3,999,F,22,258,2023-03-29 17:00:39
3024,XNWW0726370,AIYA,TS,change,2023,10,8D,29,1,3,8D,29,9,3,999,F,22,258,2023-03-29 16:54:28
3025,QINY2983977,ESQU,TS,change,2023,13,7A,9,6,4,7A,9,3,3,999,F,45,251,2023-03-29 16:55:30
3026,WYAW4963860,ZKIE,GD,unload,2023,13,8C,15,7,2,8C,15,0,0,999,F,22,257,2023-03-29 16:57:00
3027,AOOU6931487,EEYN,TS,change,2023,14,7D,37,2,3,7D,37,6,3,999,F,20,254,2023-03-29 16:59:29
3028,ONNU6729206,NULK,GD,unload,2023,7,7C,25,8,2,7C,25,0,0,999,F,45,253,2023-03-29 16:55:35
3029,JVZL8126631,JKPF,GD,unload,2023,9,7A,9,6,3,7A,9,0,0,999,F,45,251,2023-03-29 17:01:56
3030,OKPR8217578,SKBN,VU,load,2023,15,8B,9,0,0,8B,9,4,4,350,F,45,256,2023-03-29 17:01:12
3031,CDQB4721468,AIYA,GD,unload,2023,10,8D,29,3,1,8D,29,0,0,999,F,22,258,2023-03-29 16:59:48
3032,BUEX2890848,YZCI,VU,load,2023,11,8A,27,0,0,8A,27,6,2,317,F,45,255,2023-03-29 16:58:44
3033,IWCI4164503,MZPH,VU,load,2023,11,7B,7,0,0,7B,7,3,4,348,F,45,252,2023-03-29 16:59:33
3034,BKKN2365378,WCSI,GD,unload,2023,6,7D,37,2,2,7D,37,0,0,999,F,22,254,2023-03-29 16:59:09
3035,TJQI8866432,YZCI,VU,load,2023,11,8B,9,0,0,8B,9,8,3,312,F,45,256,2023-03-29 17:08:56
3036,RWQG7879371,PZNB,GD,unload,2023,12,8C,3,8,1,8C,3,0,0,999,F,22,257,2023-03-29 17:01:51
3037,XRBQ5980863,SKBN,VU,load,2023,15,8A,27,0,0,8A,27,6,3,322,F,43,255,2023-03-29 17:00:48
3038,OHAP9784019,YZCI,VU,load,2023,11,7B,7,0,0,7B,7,3,5,311,F,45,252,2023-03-29 17:04:44
3039,RTWC1233842,SKBN,VU,load,2023,15,7C,19,0,0,7C,19,4,2,309,F,45,253,2023-03-29 17:02:23
3040,VPFC8611812,MZPH,VU,load,2023,11,7A,7,0,0,7A,7,6,2,328,F,45,251,2023-03-29 17:02:47
3041,GAEZ5804470,SKBN,VU,load,2023,15,8B,9,0,0,8B,9,8,4,315,F,43,256,2023-03-29 17:04:22
3042,AZHY1497873,TWYM,GD,unload,2023,7,7D,30,6,3,7D,30,0,0,999,F,22,254,2023-03-29 17:03:51
3043,ABJR8280370,RZSG,GD,unload,2023,21,8A,27,5,5,8A,27,0,0,999,F,45,255,2023-03-29 17:04:27
3044,PYVO3040401,YZCI,VU,load,2023,11,7B,11,0,0,7B,11,5,1,307,F,45,252,2023-03-29 17:05:32
3045,OJIW9727291,SKBN,VU,load,2023,15,7A,7,0,0,7A,7,6,3,327,F,45,251,2023-03-29 17:03:32
3046,FZJF7546017,SSFG,TS,change,2023,15,8C,12,9,3,8C,12,5,1,999,F,22,257,2023-03-29 17:04:48
3047,IFHJ8103756,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,6,2,351,F,45,253,2023-03-29 17:04:48
3048,JUZS2417503,NULK,TS,change,2023,7,7D,29,4,3,7D,29,2,1,999,F,22,254,2023-03-29 17:06:26
3049,CEGS0513187,YZCI,VU,load,2023,11,8B,9,0,0,8B,9,4,5,353,F,45,256,2023-03-29 17:06:57
3050,GCTK9921281,SSFG,TS,change,2023,15,8C,12,9,2,8C,12,5,2,999,F,22,257,2023-03-29 17:06:44
3051,RJPI4568282,SKBN,VU,load,2023,15,7B,7,0,0,7B,7,6,3,349,F,45,252,2023-03-29 17:08:21
3052,TDUY3089560,SKBN,VU,load,2023,15,7A,7,0,0,7A,7,5,3,366,F,43,251,2023-03-29 17:07:51
3053,LRXT3669238,SKBN,VU,load,2023,15,8A,27,0,0,8A,27,6,4,377,F,45,255,2023-03-29 17:08:04
3054,FPHF6612582,TWYM,TS,change,2023,7,7D,29,4,2,7D,29,2,2,999,F,22,254,2023-03-29 17:10:10
3055,FFXH9952986,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,6,3,337,F,45,253,2023-03-29 17:08:33
3056,BXWL3570502,UXAF,TS,change,2023,7,8D,30,3,3,8D,30,7,2,999,F,22,258,2023-03-29 17:08:54
3057,SRUW8398052,SKBN,VU,load,2023,15,8B,7,0,0,8B,7,2,4,308,F,43,256,2023-03-29 17:09:42
3058,CBVH8356196,XQHP,GD,unload,2023,13,8C,12,9,1,8C,12,0,0,999,F,22,257,2023-03-29 17:09:12
3059,IKHS1114644,AIYA,TS,change,2023,10,8D,30,3,2,8D,30,7,3,999,F,22,258,2023-03-29 17:10:48
3060,GJLB1481011,YZCI,VU,load,2023,11,7B,11,0,0,7B,11,5,2,312,F,45,252,2023-03-29 17:11:16
3061,ZWUF2246840,TWYM,GD,unload,2023,7,7D,29,4,1,7D,29,0,0,999,F,22,254,2023-03-29 17:12:03
3062,VMRZ3386695,AMXM,TS,change,2023,7,8B,5,9,2,8B,5,8,1,999,F,45,256,2023-03-29 17:17:12
3063,QGTP2245833,SKBN,VU,load,2023,15,8A,25,0,0,8A,25,4,3,384,F,43,255,2023-03-29 17:10:50
3064,VCHA1628789,SKBN,VU,load,2023,15,7C,17,0,0,7C,17,4,4,382,F,45,253,2023-03-29 17:11:23
3065,RRGM6931747,NULK,GD,unload,2023,7,7A,21,8,5,7A,21,0,0,999,F,45,251,2023-03-29 17:15:08
3066,RLJZ3436624,NULK,GD,unload,2023,7,8C,23,7,3,8C,23,0,0,999,F,22,257,2023-03-29 17:13:28
3067,NCNS8986903,SKBN,VU,load,2023,15,7B,7,0,0,7B,7,6,4,309,F,43,252,2023-03-29 17:13:53
3068,PXBU8029064,AIYA,GD,unload,2023,10,8D,30,3,1,8D,30,0,0,999,F,22,258,2023-03-29 17:13:14
3069,FYSH9728124,SKBN,VU,load,2023,15,8B,7,0,0,8B,7,6,5,315,F,45,256,2023-03-29 17:14:35
3070,GMRA3922935,YZCI,VU,load,2023,11,7A,21,0,0,7A,21,5,5,353,F,45,251,2023-03-29 17:15:23
3071,FOED1274809,SKBN,VU,load,2023,15,7B,7,0,0,7B,7,6,5,349,F,45,252,2023-03-29 17:16:08
3072,ZGYF0332961,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,8,4,322,F,45,253,2023-03-29 17:16:57
3073,XRWB7714511,UXAF,GD,unload,2023,7,8A,27,9,5,8A,27,0,0,999,F,45,255,2023-03-29 17:15:24
3074,OIQK1002250,SSFG,TS,change,2023,15,8C,10,5,3,8C,10,9,3,999,F,22,257,2023-03-29 17:17:39
3075,GZUN0473496,WYLB,TS,change,2023,6,8D,20,5,2,8D,20,3,3,999,F,22,258,2023-03-29 17:15:18
3076,QICL5418774,SSFG,GD,unload,2023,15,7D,31,6,3,7D,31,0,0,999,F,22,254,2023-03-29 17:18:58
3077,QDDX0234254,UXAF,GD,unload,2023,7,8B,3,5,2,8B,3,0,0,999,F,45,256,2023-03-29 17:20:37
3078,ZCUH4487350,YZCI,VU,load,2023,11,7A,19,0,0,7A,19,5,1,376,F,45,251,2023-03-29 17:19:18
3079,GFSR8561580,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,2,4,377,F,43,253,2023-03-29 17:17:48
3080,NEAE8975761,RZSG,TS,change,2023,21,7B,19,3,5,7B,19,7,5,999,F,45,252,2023-03-29 17:19:47
3081,VXBS6261147,SKBN,VU,load,2023,15,8A,25,0,0,8A,25,4,4,339,F,45,255,2023-03-29 17:20:23
3082,YMFQ9298930,XQHP,GD,unload,2023,13,8C,10,5,2,8C,10,0,0,999,F,22,257,2023-03-29 17:19:46
3083,ZIFD9640100,IYDE,TS,change,2023,4,7A,21,4,3,7A,21,7,5,999,F,45,251,2023-03-29 17:21:31
3084,JRCF8080861,UXAF,TS,change,2023,7,7D,18,3,4,7D,18,4,3,999,F,22,254,2023-03-29 17:19:17
3085,EWUC1628418,UXAF,TS,change,2023,7,7B,19,3,4,7B,19,9,5,999,F,45,252,2023-03-29 17:21:25
3086,BTLZ4016936,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,6,4,384,F,45,253,2023-03-29 17:22:26
3087,XROL8720471,SKBN,VU,load,2023,15,8A,25,0,0,8A,25,1,4,331,F,45,255,2023-03-29 17:21:57
3088,QDUJ6337504,SKBN,VU,load,2023,15,8D,22,0,0,8D,22,2,1,360,F,22,258,2023-03-29 17:22:34
3089,SMVY8158352,RRPF,TS,change,2023,14,7A,21,2,4,7A,21,9,5,999,F,43,251,2023-03-29 17:21:51
3090,LLQY8565757,SKBN,VU,load,2023,15,8D,23,0,0,8D,23,2,1,360,F,22,258,2023-03-29 17:21:53
3091,ZFVH8221227,JXQD,GD,unload,2023,4,8B,5,9,1,8B,5,0,0,999,F,45,256,2023-03-29 17:23:04
3092,NJTB5840858,UXAF,GD,unload,2023,7,7D,18,3,3,7D,18,0,0,999,F,22,254,2023-03-29 17:22:42
3093,BTAV0630177,SKBN,VU,load,2023,15,7C,31,0,0,7C,31,4,4,315,F,45,253,2023-03-29 17:21:38
3094,DJJD0898663,UXAF,TS,change,2023,7,8C,4,7,3,8C,4,5,3,999,F,22,257,2023-03-29 17:24:02
3095,EAXC5057571,RZSG,TS,change,2023,20,7A,21,2,3,7A,21,4,3,999,F,45,251,2023-03-29 17:24:30
3096,RQKK4236105,RZSG,GD,unload,2023,21,7B,19,3,3,7B,19,0,0,999,F,45,252,2023-03-29 17:24:40
3097,NRNN4460310,RMOD,TS,change,2023,6,8C,4,7,2,8C,4,8,2,999,F,22,257,2023-03-29 17:28:38
3098,DYGP6328826,SKBN,VU,load,2023,15,8B,3,0,0,8B,3,2,4,382,F,43,256,2023-03-29 17:25:32
3099,TBPB0204229,SKBN,VU,load,2023,15,8D,20,0,0,8D,20,9,3,351,F,22,258,2023-03-29 17:25:20
3100,QLVK4966407,VXUR,TS,change,2023,6,7A,21,2,2,7A,21,4,4,999,F,45,251,2023-03-29 17:23:21
3101,DIUE7798375,IYDE,TS,change,2023,4,8A,3,4,4,8A,3,3,4,999,F,45,255,2023-03-29 17:27:16
3102,BVYU2916868,SKBN,VU,load,2023,15,8D,20,0,0,8D,20,8,3,350,F,22,258,2023-03-29 17:30:18
3103,JHHZ3855583,GNOR,GD,unload,2023,8,7D,11,9,2,7D,11,0,0,999,F,22,254,2023-03-29 17:26:53
3104,IUGW2167412,RMOD,GD,unload,2023,6,8C,4,7,1,8C,4,0,0,999,F,22,257,2023-03-29 17:26:40
3105,CTFX4195426,YZCI,VU,load,2023,11,7C,31,0,0,7C,31,1,4,307,F,45,253,2023-03-29 17:27:32
3106,UTES8903201,SKBN,VU,load,2023,15,7B,21,0,0,7B,21,1,2,327,F,45,252,2023-03-29 17:27:46
3107,FRMX8390839,RMOD,TS,change,2023,6,8A,3,4,3,8A,3,7,4,999,F,45,255,2023-03-29 17:27:43
3108,NAVV5515500,KSMH,GD,unload,2023,5,7A,21,2,1,7A,21,0,0,999,F,45,251,2023-03-29 17:28:57
3109,OIJL1218970,TPCT,GD,unload,2023,14,8B,5,7,4,8B,5,0,0,999,F,45,256,2023-03-29 17:29:29
3110,AHJN2742788,YZCI,VU,load,2023,11,7C,31,0,0,7C,31,6,5,312,F,45,253,2023-03-29 17:26:54
3111,LQXF5924051,VXUR,GD,unload,2023,8,8A,3,4,2,8A,3,0,0,999,F,45,255,2023-03-29 17:30:20
3112,LVRR5058257,PZNB,TS,change,2023,14,7D,30,6,2,7D,30,1,1,999,F,22,254,2023-03-29 17:29:40
3113,CFBM1234642,SLVN,TS,change,2023,15,8C,11,9,3,8C,11,1,3,999,F,22,257,2023-03-29 17:29:03
3114,WRUB3231672,YZCI,VU,load,2023,11,7C,31,0,0,7C,31,4,5,304,F,45,253,2023-03-29 17:29:18
3115,YCPP4709411,SKBN,VU,load,2023,15,7A,21,0,0,7A,21,4,5,331,F,45,251,2023-03-29 17:31:37
3116,MHUX1479110,SKBN,VU,load,2023,15,8B,3,0,0,8B,3,5,2,377,F,43,256,2023-03-29 17:30:51
3117,EFCH8771622,YOSU,TS,change,2023,9,8C,11,9,2,8C,11,5,2,999,F,22,257,2023-03-29 17:30:02
3118,VGGI3627614,YZCI,VU,load,2023,11,7B,23,0,0,7B,23,2,2,311,F,45,252,2023-03-29 17:32:54
3119,SBFL7357570,MZPH,VU,load,2023,11,8A,3,0,0,8A,3,9,4,340,F,45,255,2023-03-29 17:32:47
3120,UNJR7778696,HVRS,TS,change,2023,8,8D,19,3,3,8D,19,8,3,999,F,22,258,2023-03-29 17:33:27
3121,TQDA0677375,YZCI,VU,load,2023,11,7A,23,0,0,7A,23,6,3,352,F,45,251,2023-03-29 17:32:15
3122,BQUR4441248,SKBN,VU,load,2023,15,8B,3,0,0,8B,3,5,3,366,F,43,256,2023-03-29 17:31:54
3123,LHUK1160840,MGBO,GD,unload,2023,6,7D,30,6,1,7D,30,0,0,999,F,22,254,2023-03-29 17:34:09
3124,CPUV4462920,XQHP,GD,unload,2023,13,8C,11,9,1,8C,11,0,0,999,F,22,257,2023-03-29 17:34:23
3125,PEDT3717502,SKBN,VU,load,2023,15,7C,33,0,0,7C,33,9,1,349,F,45,253,2023-03-29 17:34:04
3126,XPGF8269964,MZPH,VU,load,2023,11,8B,3,0,0,8B,3,5,4,310,F,45,256,2023-03-29 17:39:13
3127,CBLN7219128,SKBN,VU,load,2023,15,7A,23,0,0,7A,23,6,4,327,F,45,251,2023-03-29 17:34:39
3128,USFR0468475,GPGW,TS,change,2023,6,8D,19,3,2,8D,19,5,3,999,F,22,258,2023-03-29 17:37:19
3129,QJNE6313916,YZCI,VU,load,2023,11,7C,33,0,0,7C,33,8,1,307,F,45,253,2023-03-29 17:35:36
3130,AIGH0952469,GNOR,GD,unload,2023,8,8C,4,9,3,8C,4,0,0,999,F,22,257,2023-03-29 17:37:51
